,Real,Predicted
2017-03-31,265392.0,252709.36
2017-04-30,266331.0,253640.44
2017-05-31,266794.0,254621.7
2017-06-30,267225.0,255532.33
2017-07-31,267601.0,256161.25
2017-08-31,267833.0,256539.3
2017-09-30,268643.0,256872.95
2017-10-31,269411.0,257193.81
2017-11-30,270957.0,257590.77
2017-12-31,272068.0,258328.92
2018-01-31,273568.0,259204.67
2018-02-28,274989.0,260373.9
2018-03-31,276667.0,261415.28
2018-04-30,278610.0,262634.97
2018-05-31,280872.0,263889.72
2018-06-30,283077.0,265339.78
2018-07-31,285134.0,266962.2
2018-08-31,287015.0,268677.34
2018-09-30,288260.0,270288.7
2018-10-31,289521.0,271720.22
2018-11-30,290864.0,272913.28
2018-12-31,293037.0,273824.25
2019-01-31,294752.0,274805.5
2019-02-28,296115.0,275950.7
2019-03-31,296874.0,277305.56
2019-04-30,298298.0,278339.34
2019-05-31,299836.0,279137.66
2019-06-30,301561.0,279820.47
2019-07-31,302792.0,280793.28
2019-08-31,304133.0,281802.0
2019-09-30,305553.0,282781.97
2019-10-31,306685.0,283582.38
2019-11-30,307172.0,284411.62
2019-12-31,306885.0,285173.3
2020-01-31,306488.0,285665.25
2020-02-29,306173.0,285774.66
