,Real,Predicted
2017-03-31,603234.0,562773.3
2017-04-30,604805.0,562825.06
2017-05-31,607769.0,563519.1
2017-06-30,609765.0,564824.75
2017-07-31,610727.0,565701.06
2017-08-31,610290.0,566122.5
2017-09-30,609979.0,565931.2
2017-10-31,610790.0,565794.9
2017-11-30,613338.0,566150.1
2017-12-31,616504.0,567263.25
2018-01-31,619270.0,568640.2
2018-02-28,621473.0,569837.06
2018-03-31,622575.0,570786.1
2018-04-30,623822.0,571259.4
2018-05-31,624012.0,571793.7
2018-06-30,625298.0,571875.06
2018-07-31,627250.0,572424.5
2018-08-31,629682.0,573255.8
2018-09-30,633436.0,574286.94
2018-10-31,634809.0,575867.94
2018-11-30,637351.0,576442.9
2018-12-31,637377.0,577502.5
2019-01-31,639641.0,577513.4
2019-02-28,642203.0,578451.75
2019-03-31,647171.0,579507.4
2019-04-30,649001.0,581535.06
2019-05-31,650664.0,582275.44
2019-06-30,651076.0,582945.06
2019-07-31,653594.0,583110.5
2019-08-31,656345.0,584117.56
2019-09-30,658557.0,585209.7
2019-10-31,662236.0,586081.7
2019-11-30,664398.0,587519.6
2019-12-31,668111.0,588357.44
2020-01-31,670867.0,589783.44
2020-02-29,674438.0,590831.44
